Name: Greywacke Sandstone
Type:  Rocks
2.9489	3.8654
2.9472	3.8571
2.9455	3.8619
2.9439	3.8687
2.9422	3.8735
2.9405	3.8762
2.9389	3.8757
2.9372	3.8729
2.9355	3.8745
2.9339	3.882
2.9322	3.8803
2.9306	3.8669
2.9289	3.8669
2.9272	3.8786
2.9256	3.8848
2.9239	3.8843
2.9223	3.8829
2.9207	3.8836
2.919	3.8735
2.9174	3.8611
2.9157	3.8637
2.9141	3.8808
2.9124	3.8877
2.9108	3.8872
2.9092	3.8939
2.9075	3.9145
2.9059	3.9358
2.9043	3.9509
2.9027	3.9638
2.901	3.976
2.8994	3.9695
2.8978	3.9463
2.8962	3.9308
2.8946	3.9315
2.8929	3.9454
2.8913	3.9666
2.8897	3.991
2.8881	4.0209
2.8865	4.0399
2.8849	4.0389
2.8833	4.0317
2.8817	4.031
2.8801	4.0362
2.8785	4.0384
2.8769	4.0415
2.8753	4.0525
2.8737	4.0543
2.8721	4.0442
2.8705	4.0284
2.8689	4.0214
2.8673	4.0341
2.8658	4.0616
2.8642	4.0893
2.8626	4.0958
2.861	4.0893
2.8594	4.0834
2.8579	4.0803
2.8563	4.0877
2.8547	4.1031
2.8531	4.1142
2.8516	4.1114
2.85	4.0941
2.8484	4.0729
2.8469	4.0659
2.8453	4.0643
2.8437	4.0676
2.8422	4.0686
2.8406	4.0581
2.8391	4.0387
2.8375	4.02
2.836	4.0061
2.8344	4.008
2.8329	4.0111
2.8313	4.0216
2.8298	4.0327
2.8282	4.0291
2.8267	4.0102
2.8252	3.9814
2.8236	3.9477
2.8221	3.9228
2.8205	3.9121
2.819	3.9207
2.8175	3.93
2.8159	3.9318
2.8144	3.9334
2.8129	3.9265
2.8114	3.9174
2.8098	3.918
2.8083	3.9283
2.8068	3.9374
2.8053	3.9329
2.8038	3.921
2.8022	3.9169
2.8007	3.9217
2.7992	3.9381
2.7977	3.9614
2.7962	3.9865
2.7947	4.0054
2.7932	4.0095
2.7917	4.0159
2.7902	4.0246
2.7887	4.0236
2.7872	4.0238
2.7857	4.0291
2.7842	4.0453
2.7827	4.0688
2.7812	4.0887
2.7797	4.1363
2.7782	4.1889
2.7767	4.2214
2.7752	4.2533
2.7738	4.2812
2.7723	4.3056
2.7708	4.3134
2.7693	4.3138
2.7678	4.3272
2.7664	4.3346
2.7649	4.3275
2.7634	4.321
2.7619	4.327
2.7605	4.3468
2.759	4.3574
2.7575	4.3669
2.7561	4.3781
2.7546	4.3853
2.7531	4.3923
2.7517	4.4057
2.7502	4.4416
2.7488	4.4799
2.7473	4.5076
2.7458	4.5322
2.7444	4.5541
2.7429	4.5798
2.7415	4.6129
2.74	4.6478
2.7386	4.6864
2.7371	4.71
2.7357	4.7342
2.7343	4.7777
2.7328	4.8243
2.7314	4.8789
2.7299	4.9546
2.7285	5.0488
2.7271	5.1503
2.7256	5.2428
2.7242	5.3465
2.7228	5.4843
2.7213	5.6197
2.7199	5.7439
2.7185	5.8845
2.7171	6.04
2.7156	6.1919
2.7142	6.3401
2.7128	6.4853
2.7114	6.6276
2.71	6.7561
2.7085	6.8832
2.7071	7.0368
2.7057	7.2152
2.7043	7.4304
2.7029	7.6971
2.7015	7.9979
2.7001	8.3262
2.6987	8.6803
2.6973	9.0647
2.6959	9.4885
2.6945	9.9552
2.6931	10.4704
2.6917	11.0374
2.6903	11.6693
2.6889	12.3828
2.6875	13.1683
2.6861	13.9951
2.6847	14.8349
2.6833	15.645
2.6819	16.3549
2.6805	16.9162
2.6791	17.3303
2.6778	17.6364
2.6764	17.8706
2.675	18.0491
2.6736	18.1926
2.6722	18.3326
2.6709	18.4735
2.6695	18.59
2.6681	18.6766
2.6667	18.7669
2.6654	18.8664
2.664	18.9465
2.6626	19.0013
2.6613	19.0602
2.6599	19.125
2.6585	19.1758
2.6572	19.2186
2.6558	19.2736
2.6545	19.328
2.6531	19.3832
2.6517	19.4385
2.6504	19.4963
2.649	19.5672
2.6477	19.6318
2.6463	19.6784
2.645	19.7126
2.6436	19.7469
2.6423	19.7904
2.6409	19.8256
2.6396	19.8538
2.6382	19.8942
2.6369	19.9307
2.6356	19.9514
2.6342	19.961
2.6329	19.9846
2.6315	20.0246
2.6302	20.0617
2.6289	20.0964
2.6275	20.1428
2.6262	20.1909
2.6249	20.2208
2.6236	20.229
2.6222	20.233
2.6209	20.2429
2.6196	20.2457
2.6183	20.2481
2.6169	20.278
2.6156	20.3186
2.6143	20.351
2.613	20.379
2.6117	20.3988
2.6103	20.4043
2.609	20.3964
2.6077	20.3945
2.6064	20.416
2.6051	20.4453
2.6038	20.472
2.6025	20.4967
2.6012	20.5218
2.5999	20.5335
2.5986	20.5228
2.5973	20.5135
2.596	20.5103
2.5947	20.5146
2.5934	20.534
2.5921	20.553
2.5908	20.5682
2.5895	20.5857
2.5882	20.5965
2.5869	20.6015
2.5856	20.6053
2.5843	20.6209
2.583	20.6524
2.5817	20.6778
2.5805	20.7024
2.5792	20.7294
2.5779	20.7477
2.5766	20.7479
2.5753	20.7402
2.5741	20.7369
2.5728	20.7431
2.5715	20.7606
2.5702	20.7898
2.569	20.8058
2.5677	20.8173
2.5664	20.8319
2.5651	20.8417
2.5639	20.8503
2.5626	20.8709
2.5613	20.9049
2.5601	20.9381
2.5588	20.9595
2.5575	20.996
2.5563	21.0331
2.555	21.0448
2.5538	21.0448
2.5525	21.0508
2.5513	21.0664
2.55	21.091
2.5487	21.1159
2.5475	21.1487
2.5462	21.175
2.545	21.1891
2.5437	21.1891
2.5425	21.1896
2.5413	21.203
2.54	21.2271
2.5388	21.2544
2.5375	21.2767
2.5363	21.2943
2.535	21.3195
2.5338	21.3411
2.5326	21.3609
2.5313	21.3843
2.5301	21.4121
2.5289	21.4447
2.5276	21.4791
2.5264	21.5107
2.5252	21.5351
2.5239	21.5582
2.5227	21.5715
2.5215	21.5683
2.5202	21.5602
2.519	21.5635
2.5178	21.5868
2.5166	21.6212
2.5154	21.6437
2.5141	21.6545
2.5129	21.6734
2.5117	21.6898
2.5105	21.6875
2.5093	21.6884
2.5081	21.6978
2.5068	21.7094
2.5056	21.7174
2.5044	21.727
2.5032	21.7583
2.502	21.7923
2.5008	21.808
2.4996	21.8241
2.4984	21.8422
2.4972	21.8514
2.496	21.8593
2.4948	21.8614
2.4936	21.8679
2.4924	21.8762
2.4912	21.888
2.49	21.9169
2.4888	21.9581
2.4876	22.0021
2.4864	22.049
2.4852	22.0962
2.484	22.145
2.4828	22.1928
2.4816	22.2383
2.4805	22.2746
2.4793	22.2935
2.4781	22.3052
2.4769	22.3241
2.4757	22.3543
2.4745	22.3845
2.4734	22.4242
2.4722	22.4703
2.471	22.522
2.4698	22.5784
2.4686	22.6311
2.4675	22.6821
2.4663	22.7376
2.4651	22.7816
2.464	22.807
2.4628	22.833
2.4616	22.8797
2.4604	22.9407
2.4593	23.0005
2.4581	23.0505
2.4569	23.0979
2.4558	23.1252
2.4546	23.1295
2.4535	23.1354
2.4523	23.1451
2.4511	23.169
2.45	23.2085
2.4488	23.2443
2.4477	23.284
2.4465	23.3371
2.4454	23.375
2.4442	23.3982
2.4431	23.4137
2.4419	23.4291
2.4408	23.4427
2.4396	23.4513
2.4385	23.4561
2.4373	23.4807
2.4362	23.4986
2.435	23.5094
2.4339	23.5233
2.4327	23.5415
2.4316	23.5506
2.4305	23.5448
2.4293	23.5214
2.4282	23.4917
2.427	23.4702
2.4259	23.4613
2.4248	23.4625
2.4236	23.4716
2.4225	23.4721
2.4214	23.453
2.4202	23.4206
2.4191	23.3718
2.418	23.3333
2.4169	23.3082
2.4157	23.29
2.4146	23.2659
2.4135	23.2324
2.4124	23.1957
2.4112	23.1592
2.4101	23.1261
2.409	23.1012
2.4079	23.0742
2.4068	23.0503
2.4056	23.0125
2.4045	22.9613
2.4034	22.9147
2.4023	22.8708
2.4012	22.8314
2.4001	22.8021
2.399	22.7897
2.3979	22.7845
2.3967	22.7673
2.3956	22.7347
2.3945	22.6881
2.3934	22.6287
2.3923	22.5571
2.3912	22.4871
2.3901	22.4244
2.389	22.3555
2.3879	22.2829
2.3868	22.2239
2.3857	22.1672
2.3846	22.1035
2.3835	22.0435
2.3824	21.9853
2.3813	21.9227
2.3802	21.855
2.3791	21.7657
2.3781	21.653
2.377	21.525
2.3759	21.3922
2.3748	21.2657
2.3737	21.1396
2.3726	21.0183
2.3715	20.901
2.3704	20.7689
2.3694	20.6149
2.3683	20.4725
2.3672	20.3517
2.3661	20.2419
2.365	20.1302
2.364	20.0091
2.3629	19.894
2.3618	19.7866
2.3607	19.6825
2.3597	19.5959
2.3586	19.5179
2.3575	19.4461
2.3564	19.376
2.3554	19.3033
2.3543	19.2363
2.3532	19.1841
2.3522	19.161
2.3511	19.1509
2.35	19.1386
2.349	19.1296
2.3479	19.1212
2.3468	19.1222
2.3458	19.1369
2.3447	19.1834
2.3436	19.2478
2.3426	19.3121
2.3415	19.3798
2.3405	19.4404
2.3394	19.4832
2.3384	19.5478
2.3373	19.6466
2.3363	19.7682
2.3352	19.8998
2.3342	20.0275
2.3331	20.1368
2.3321	20.2311
2.331	20.3156
2.33	20.4053
2.3289	20.5156
2.3279	20.6464
2.3268	20.7842
2.3258	20.907
2.3247	21.0137
2.3237	21.1175
2.3226	21.2151
2.3216	21.3089
2.3206	21.4108
2.3195	21.5157
2.3185	21.6078
2.3175	21.6862
2.3164	21.7652
2.3154	21.847
2.3144	21.9312
2.3133	22.0117
2.3123	22.103
2.3113	22.2141
2.3102	22.3165
2.3092	22.4009
2.3082	22.4937
2.3071	22.5978
2.3061	22.6904
2.3051	22.7721
2.3041	22.8773
2.303	22.9902
2.302	23.0714
2.301	23.1515
2.3	23.2503
2.299	23.3477
2.2979	23.4307
2.2969	23.5126
2.2959	23.6008
2.2949	23.6807
2.2939	23.7329
2.2929	23.7848
2.2918	23.8417
2.2908	23.8862
2.2898	23.9174
2.2888	23.9539
2.2878	23.9881
2.2868	24.0185
2.2858	24.0255
2.2848	23.9968
2.2838	23.9599
2.2828	23.9241
2.2818	23.8922
2.2808	23.8719
2.2798	23.8377
2.2787	23.7898
2.2777	23.7181
2.2767	23.6158
2.2757	23.5051
2.2747	23.3941
2.2738	23.2893
2.2728	23.1721
2.2718	23.0299
2.2708	22.8744
2.2698	22.7052
2.2688	22.5347
2.2678	22.3643
2.2668	22.1853
2.2658	22.0183
2.2648	21.8525
2.2638	21.6777
2.2628	21.5145
2.2618	21.3418
2.2609	21.1862
2.2599	21.0609
2.2589	20.9402
2.2579	20.8472
2.2569	20.798
2.2559	20.7744
2.255	20.7771
2.254	20.8104
2.253	20.8891
2.252	21.0135
2.251	21.1771
2.2501	21.3788
2.2491	21.6241
2.2481	21.9043
2.2471	22.2177
2.2462	22.5689
2.2452	22.9366
2.2442	23.2946
2.2433	23.6432
2.2423	23.9915
2.2413	24.3306
2.2403	24.6717
2.2394	25.0098
2.2384	25.322
2.2374	25.6019
2.2365	25.8472
2.2355	26.0731
2.2345	26.306
2.2336	26.5391
2.2326	26.7605
2.2317	26.9585
2.2307	27.115
2.2297	27.2394
2.2288	27.3401
2.2278	27.4339
2.2269	27.5315
2.2259	27.6431
2.225	27.7704
2.224	27.8897
2.2231	27.9847
2.2221	28.0529
2.2211	28.0828
2.2202	28.1166
2.2192	28.1618
2.2183	28.2185
2.2173	28.2944
2.2164	28.3532
2.2155	28.3879
2.2145	28.4182
2.2136	28.4297
2.2126	28.4443
2.2117	28.4771
2.2107	28.525
2.2098	28.5714
2.2088	28.619
2.2079	28.6621
2.207	28.6986
2.206	28.7281
2.2051	28.7759
2.2041	28.8413
2.2032	28.9121
2.2023	28.9678
2.2013	29.0188
2.2004	29.0798
2.1995	29.1423
2.1985	29.1956
2.1976	29.2533
2.1967	29.3109
2.1957	29.3655
2.1948	29.3851
2.1939	29.3784
2.193	29.3863
2.192	29.4128
2.1911	29.4417
2.1902	29.4789
2.1893	29.5375
2.1883	29.605
2.1874	29.6557
2.1865	29.7007
2.1856	29.7519
2.1846	29.8029
2.1837	29.8502
2.1828	29.8829
2.1819	29.9038
2.181	29.8997
2.18	29.8856
2.1791	29.8875
2.1782	29.9208
2.1773	29.9603
2.1764	29.9954
2.1755	30.0426
2.1746	30.1012
2.1736	30.1276
2.1727	30.1155
2.1718	30.0959
2.1709	30.0889
2.17	30.0933
2.1691	30.1024
2.1682	30.1065
2.1673	30.1279
2.1664	30.148
2.1655	30.1419
2.1646	30.1473
2.1637	30.1787
2.1628	30.2227
2.1619	30.2457
2.161	30.2182
2.1601	30.2011
2.1592	30.2129
2.1583	30.2076
2.1574	30.2053
2.1565	30.2356
2.1556	30.2589
2.1547	30.2302
2.1538	30.1804
2.1529	30.1674
2.152	30.1764
2.1511	30.1732
2.1502	30.1663
2.1493	30.1897
2.1484	30.2062
2.1475	30.1849
2.1466	30.1761
2.1458	30.1902
2.1449	30.2114
2.144	30.244
2.1431	30.2629
2.1422	30.2816
2.1413	30.2992
2.1404	30.2821
2.1396	30.2474
2.1387	30.2199
2.1378	30.1926
2.1369	30.1737
2.136	30.1691
2.1352	30.1644
2.1343	30.1672
2.1334	30.1505
2.1325	30.1374
2.1316	30.1412
2.1308	30.1517
2.1299	30.188
2.129	30.232
2.1281	30.2443
2.1273	30.2257
2.1264	30.1799
2.1255	30.1421
2.1247	30.1191
2.1238	30.1095
2.1229	30.0911
2.122	30.0713
2.1212	30.0607
2.1203	30.0637
2.1194	30.0833
2.1186	30.1074
2.1177	30.1263
2.1168	30.1417
2.116	30.1325
2.1151	30.1349
2.1143	30.1424
2.1134	30.1674
2.1125	30.2016
2.1117	30.2199
2.1108	30.2257
2.11	30.2189
2.1091	30.2106
2.1082	30.2239
2.1074	30.2146
2.1065	30.2239
2.1057	30.2574
2.1048	30.2984
2.104	30.3249
2.1031	30.3017
2.1023	30.2624
2.1014	30.2426
2.1005	30.2273
2.0997	30.2378
2.0988	30.2603
2.098	30.2845
2.0971	30.3079
2.0963	30.3098
2.0955	30.2847
2.0946	30.2501
2.0938	30.238
2.0929	30.2448
2.0921	30.2476
2.0912	30.2388
2.0904	30.2383
2.0895	30.2423
2.0887	30.2347
2.0879	30.2201
2.087	30.2254
2.0862	30.2677
2.0853	30.3007
2.0845	30.2969
2.0837	30.2899
2.0828	30.2907
2.082	30.2277
2.0812	30.3
2.0803	30.2967
2.0795	30.229
2.076	30.2622
2.072	30.2467
2.068	30.0605
2.064	29.8897
2.06	29.7257
2.056	29.5362
2.052	29.4499
2.048	29.4803
2.044	29.4528
2.04	29.5139
2.036	29.0866
2.032	28.8507
2.028	28.542
2.024	28.4247
2.02	28.355
2.016	28.2176
2.012	28.113
2.008	27.7251
2.004	27.5163
2	27.2366
1.996	27.0276
1.992	27.1716
1.988	26.9879
1.984	26.9186
1.98	27.0851
1.976	27.2621
1.972	27.0758
1.968	27.2151
1.964	27.3203
1.96	27.4226
1.956	27.4961
1.952	27.6144
1.948	27.5527
1.944	27.5281
1.94	27.4979
1.936	27.4974
1.932	27.3381
1.928	27.1503
1.924	26.9783
1.92	27.1491
1.916	27.1006
1.912	27.1056
1.908	27.169
1.904	26.8999
1.9	26.9959
1.896	27.0461
1.892	26.994
1.888	26.8949
1.884	26.9238
1.88	26.9382
1.876	26.7647
1.872	26.7724
1.868	26.5004
1.864	26.9338
1.86	26.8453
1.856	26.9481
1.852	26.9336
1.848	26.7738
1.844	26.705
1.84	26.86
1.836	26.9047
1.832	26.4987
1.828	26.603
1.824	26.5093
1.82	26.411
1.816	26.5809
1.812	26.446
1.808	26.3398
1.804	26.3967
1.8	26.3825
1.796	26.1556
1.792	25.9931
1.788	26.1057
1.784	26.1198
1.78	25.9991
1.776	25.9916
1.772	25.742
1.768	25.6564
1.764	25.6191
1.76	25.6751
1.756	25.5957
1.752	25.512
1.748	25.2079
1.744	24.8668
1.74	24.8677
1.736	24.874
1.732	24.875
1.728	24.9919
1.724	24.7368
1.72	24.6555
1.716	24.6811
1.712	24.4741
1.708	24.401
1.704	23.9834
1.7	24.1485
1.696	24.0614
1.692	24.1207
1.688	23.6997
1.684	23.6186
1.68	23.4861
1.676	23.5744
1.672	23.3033
1.668	23.2361
1.664	23.2488
1.66	22.9305
1.656	23.0084
1.652	22.686
1.648	22.5168
1.644	22.1875
1.64	22.0759
1.636	22.13
1.632	22.0936
1.628	21.9738
1.624	21.8422
1.62	21.8624
1.616	21.4921
1.612	21.3533
1.608	21.316
1.604	21.3019
1.6	21.2988
1.596	21.0945
1.592	20.9632
1.588	20.8783
1.584	20.8899
1.58	20.6649
1.576	20.282
1.572	20.4173
1.568	20.3202
1.564	20.0716
1.56	20.133
1.556	19.7756
1.552	19.7316
1.548	19.5078
1.544	19.4755
1.54	19.2806
1.536	19.2592
1.532	19.1298
1.528	18.9138
1.524	18.9559
1.52	18.9002
1.516	18.9604
1.512	19.0512
1.508	18.725
1.504	18.5779
1.5	18.5964
1.496	18.3186
1.492	18.1769
1.488	18.1758
1.484	18.0459
1.48	18.0065
1.476	17.5978
1.472	17.4088
1.468	17.4289
1.464	17.3195
1.46	17.3293
1.456	17.0288
1.452	16.9383
1.448	16.9447
1.444	16.8098
1.44	16.5245
1.436	16.5956
1.432	16.4469
1.428	16.4187
1.424	16.3534
1.42	16.2978
1.416	16.0266
1.412	15.5649
1.408	15.1601
1.404	14.7725
1.4	14.55
1.396	14.4908
1.392	14.5331
1.388	14.4115
1.384	14.4063
1.38	14.6098
1.376	14.7403
1.372	15.0035
1.368	14.9761
1.364	14.7337
1.36	14.9335
1.356	14.8465
1.352	14.9768
1.348	14.6765
1.344	14.5032
1.34	14.2569
1.336	14.2515
1.332	14.2839
1.328	14.3533
1.324	14.2426
1.32	14.0947
1.316	14.1107
1.312	13.7935
1.308	13.5947
1.304	13.0951
1.3	13.1026
1.296	12.902
1.292	12.7779
1.288	12.7656
1.284	12.6984
1.28	12.6024
1.276	12.3204
1.272	12.3851
1.268	12.2139
1.264	12.2558
1.26	12.3277
1.256	12.2139
1.252	11.9498
1.248	12.0502
1.244	11.9335
1.24	11.691
1.236	11.4758
1.232	11.4893
1.228	11.3614
1.224	11.2536
1.22	11.2272
1.216	10.9665
1.212	10.9408
1.208	10.8398
1.204	10.7166
1.2	10.7041
1.196	10.455
1.192	10.5597
1.188	10.4893
1.184	10.4071
1.18	10.2821
1.176	10.1428
1.172	9.9113
1.168	10.1313
1.164	9.9169
1.16	9.9544
1.156	9.822
1.152	9.7699
1.148	9.8753
1.144	9.8264
1.14	9.6946
1.136	9.6398
1.132	9.6731
1.128	9.4371
1.124	9.4588
1.12	9.33
1.116	9.352
1.112	9.4029
1.108	9.3922
1.104	9.352
1.1	9.4625
1.096	9.3948
1.092	9.4055
1.088	9.3515
1.084	9.2109
1.08	9.3467
1.076	9.3627
1.072	9.4002
1.068	9.3749
1.064	9.4055
1.06	9.305
1.056	9.2633
1.052	9.3478
1.048	9.2318
1.044	9.2528
1.04	9.2475
1.036	9.2528
1.032	9.3104
1.028	9.4758
1.024	9.3746
1.02	9.407
1.016	9.2671
1.012	9.3588
1.008	9.3481
1.004	9.3588
1	9.5095
0.996	9.4286
0.992	9.4703
0.988	9.3854
0.984	9.4124
0.98	9.4558
0.976	9.3158
0.972	9.3158
0.968	9.537
0.964	9.3643
0.96	9.2455
0.956	9.3378
0.952	9.1155
0.948	9.1048
0.944	9.2083
0.94	9.2029
0.936	9.0461
0.932	8.9219
0.928	8.9767
0.924	9.0302
0.92	8.8357
0.916	8.7874
0.912	8.8029
0.908	8.6081
0.904	8.6287
0.9	8.6546
0.896	8.5777
0.892	8.5777
0.888	8.5399
0.884	8.8602
0.88	8.7314
0.876	8.6215
0.872	8.6054
0.868	8.7904
0.864	8.7602
0.86	8.6163
0.856	8.7766
0.852	8.5803
0.848	8.8962
0.844	8.9946
0.84	8.9946
0.836	8.9413
0.832	8.9413
0.828	9.1526
0.824	9.1352
0.82	9.1294
0.816	9.0476
0.812	9.0248
0.808	9.1535
0.804	9.3049
0.8	9.2234
0.799	8.9774
0.798	8.9778
0.797	8.9546
0.796	9.0349
0.795	8.9427
0.794	8.9186
0.793	8.9363
0.792	9.0828
0.791	9.0528
0.79	9.0888
0.789	9.0828
0.788	9.0414
0.787	9.0353
0.786	8.9482
0.785	9.1277
0.784	9.2273
0.783	9.0233
0.782	9.0353
0.781	9.1642
0.78	9.1581
0.779	9.2334
0.778	9.1291
0.777	9.2769
0.776	9.1413
0.775	9.1168
0.774	9.1107
0.773	9.2334
0.772	9.1107
0.771	9.0985
0.77	9.0924
0.769	9.0741
0.768	9.1613
0.767	9.2171
0.766	9.1229
0.765	8.8771
0.764	8.9527
0.763	8.9252
0.762	8.8831
0.761	9.1168
0.76	9.1168
0.759	8.9011
0.758	8.9648
0.757	8.9648
0.756	8.9709
0.755	8.9648
0.754	9.2484
0.753	9.0137
0.752	8.9603
0.751	8.9726
0.75	8.9665
0.749	8.9082
0.748	9.1666
0.747	9.1539
0.746	9.0777
0.745	9.018
0.744	8.9297
0.743	9.0653
0.742	8.9603
0.741	9.0901
0.74	9.1792
0.739	8.9326
0.738	9.0097
0.737	8.9911
0.736	8.9378
0.735	8.8672
0.734	9.0221
0.733	9.0097
0.732	9.0145
0.731	8.8428
0.73	9.0145
0.729	8.9832
0.728	9.1194
0.727	8.977
0.726	9.1321
0.725	9.1257
0.724	9.1639
0.723	9.065
0.722	8.9813
0.721	8.9218
0.72	9.0397
0.719	9.0063
0.718	9.0063
0.717	9.0063
0.716	9.0904
0.715	8.9468
0.714	8.8507
0.713	8.863
0.712	8.928
0.711	8.9531
0.71	8.9908
0.709	8.9719
0.708	9.0587
0.707	9.0904
0.706	8.9656
0.705	8.9719
0.704	8.9719
0.703	8.9908
0.702	8.9971
0.701	9.0034
0.7	8.8844
0.699	9.0034
0.698	8.8432
0.697	8.7671
0.696	8.7506
0.695	8.8071
0.694	8.782
0.693	9.0365
0.692	9.0687
0.691	9.0622
0.69	9.0687
0.689	8.9682
0.688	9.0687
0.687	9.0751
0.686	8.8071
0.685	8.782
0.684	9.0301
0.683	8.7883
0.682	9.0687
0.681	9.1205
0.68	9.1205
0.679	9.1075
0.678	8.8323
0.677	9.0024
0.676	9.022
0.675	9.0024
0.674	8.6796
0.673	8.8071
0.672	9.0622
0.671	9.2918
0.67	9.0417
0.669	9.0482
0.668	9.0351
0.667	9.0614
0.666	9.068
0.665	9.1796
0.664	8.8071
0.663	9.0622
0.662	9.1192
0.661	9.0494
0.66	9.2516
0.659	9.0614
0.658	9.4844
0.657	9.4844
0.656	9.2749
0.655	9.268
0.654	9.2067
0.653	9.227
0.652	9.4984
0.651	9.4775
0.65	9.1729
0.649	9.0154
0.648	9.1931
0.647	9.1796
0.646	9.1594
0.645	9.2918
0.644	9.2338
0.643	9.227
0.642	9.0648
0.641	9.0315
0.64	9.146
0.639	9.1325
0.638	9.248
0.637	9.4359
0.636	9.4844
0.635	9.5334
0.634	9.2749
0.633	9.2612
0.632	9.5264
0.631	9.4003
0.63	9.6384
0.629	9.268
0.628	9.2407
0.627	9.0782
0.626	9.1336
0.625	9.1607
0.624	9.0983
0.623	9.0715
0.622	9.0782
0.621	9.268
0.62	9.3654
0.619	9.3584
0.618	9.2407
0.617	9.2407
0.616	9.1051
0.615	9.227
0.614	9.3099
0.613	9.2067
0.612	9.2892
0.611	9.1931
0.61	9.1864
0.609	9.3507
0.608	9.1999
0.607	9.2067
0.606	9.2202
0.605	9.3099
0.604	9.5124
0.603	9.3793
0.602	9.2706
0.601	9.3193
0.6	9.2583
0.599	9.3215
0.598	9.3183
0.597	9.0956
0.596	9.2275
0.595	9.2902
0.594	9.2972
0.593	9.2692
0.592	9.2526
0.591	9.3925
0.59	9.3465
0.589	9.1992
0.588	9.2414
0.587	9.3569
0.586	9.3427
0.585	9.3854
0.584	9.2762
0.583	9.3711
0.582	9.2832
0.581	9.3854
0.58	9.3113
0.579	9.3163
0.578	9.5253
0.577	9.2692
0.576	9.2105
0.575	9.3427
0.574	9.2934
0.573	9.3333
0.572	9.2612
0.571	9.2407
0.57	9.132
0.569	9.1812
0.568	9.2067
0.567	9.3168
0.566	9.2612
0.565	9.7223
0.564	9.6455
0.563	9.7223
0.562	9.4774
0.561	9.2844
0.56	9.4113
0.559	9.2826
0.558	9.0225
0.557	8.9719
0.556	9.1149
0.555	9.003
0.554	8.9908
0.553	9.1854
0.552	9.0869
0.551	9.1195
0.55	9.0461
0.549	9.0726
0.548	8.8103
0.547	8.9984
0.546	9.0315
0.545	9.1392
0.544	9.1594
0.543	9.0285
0.542	8.9828
0.541	9.1392
0.54	9.0116
0.539	9.1931
0.538	9.0782
0.537	9.0782
0.536	8.9067
0.535	9.0351
0.534	8.8873
0.533	8.868
0.532	8.868
0.531	8.7107
0.53	8.7169
0.529	8.7232
0.528	8.9003
0.527	8.9003
0.526	8.8551
0.525	8.8386
0.524	8.7482
0.523	8.8938
0.522	8.6136
0.521	8.6508
0.52	8.6384
0.519	8.7232
0.518	8.7357
0.517	8.742
0.516	8.6136
0.515	8.6446
0.514	8.6322
0.513	8.8318
0.512	8.6905
0.511	8.786
0.51	8.6411
0.509	8.6349
0.508	8.6534
0.507	8.7545
0.506	8.7482
0.505	8.7357
0.504	8.7608
0.503	8.6781
0.502	8.734
0.501	8.7029
0.5	8.6137
0.499	8.6015
0.498	8.6198
0.497	8.6076
0.496	8.5366
0.495	8.5607
0.494	8.5547
0.493	8.4888
0.492	8.4888
0.491	8.4124
0.49	8.6198
0.489	8.5667
0.488	8.4771
0.487	8.5788
0.486	8.4771
0.485	8.489
0.484	8.489
0.483	8.4227
0.482	8.4169
0.481	8.3444
0.48	8.4227
0.479	8.2033
0.478	8.2089
0.477	8.0288
0.476	8.3731
0.475	8.3731
0.474	8.2036
0.473	7.8882
0.472	7.8935
0.471	8.0502
0.47	8.0448
0.469	8.0288
0.468	8.0235
0.467	7.9494
0.466	7.939
0.465	7.9494
0.464	7.7849
0.463	7.88
0.462	7.8851
0.461	7.7345
0.46	7.7246
0.459	7.9978
0.458	7.9031
0.457	8.0615
0.456	8.0364
0.455	8.1512
0.454	7.9058
0.453	7.9779
0.452	7.6107
0.451	7.5661
0.45	7.6548
0.449	7.6094
0.448	7.8924
0.447	7.7048
0.446	7.6418
0.445	7.4962
0.444	7.4553
0.443	7.4553
0.442	7.4798
0.441	7.5045
0.44	7.5742
0.439	7.5578
0.438	7.352
0.437	7.4756
0.436	7.4835
0.435	7.0163
0.434	7.1516
0.433	7.1657
0.432	7.0174
0.431	6.9975
0.43	7.2554
0.429	6.9909
0.428	7.0903
0.427	7.2194
0.426	6.9805
0.425	6.9868
0.424	7.041
0.423	6.9238
0.422	6.948
0.421	6.4925
0.42	6.7726
0.419	6.8832
0.418	6.7067
0.417	6.633
0.416	6.5437
0.415	6.5509
0.414	6.4638
0.413	6.2835
0.412	6.4173
0.411	6.3366
0.41	6.2494
0.409	6.2455
0.408	6.3366
0.407	6.2532
0.406	5.902
0.405	5.9136
0.404	5.9193
0.403	6.1841
0.402	6.094
0.401	6.0123
0.4	5.9245
